:START_ID,:END_ID,:TYPE,source_file,evidence
大熊猫,穆坪,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父（1826.9.7—1900.11.10），在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,通过当地猎人的帮助，4月1日，他采集到白熊标本，毛色有黑有白，脚掌底部多毛，样子像熊，这是他从未见过的奇异动物。
大熊猫,阿尔封斯·米勒·爱德华兹,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种，定名为“猫熊”
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种，定名为“猫熊”
大熊猫,1869年,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,鉴定报告发表在1869年《巴黎自然历史博物馆之新文档》第五卷
大熊猫,巴黎自然历史博物馆,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,鉴定报告发表在1869年《巴黎自然历史博物馆之新文档》第五卷
始熊猫,云南禄丰、云南元谋,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地
大熊猫,始熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫
始熊猫,800万年前,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,地质年代约为800万年前中新世晚期
大熊猫,因与同时代多数动物相比未灭绝且形态保守，延续至今,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,在长期严酷的生存竞争和自然选择中，和它们同时代的很多动物都已灭绝，但大熊猫却是强者，处于优势，成为“活化石”保存到了今天。
大熊猫,貔、白羆、貔貅、貉、貘,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《书经》称貔，《毛诗》称白羆（p），《峨眉山志》称貔貅，《兽经》称貉，李时珍的《本草纲目》称貘
阿尔芒·戴维神父,四川雅安宝兴县邓池沟（穆坪）,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父……在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
阿尔芒·戴维神父,1869年3月,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父……在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
阿尔芒·戴维神父,1869年4月1日,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,通过当地猎人的帮助，4月1日，他采集到白熊标本
大熊猫,阿尔封斯·米勒·爱德华兹,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，“黑白熊”是一个新物种
大熊猫,1869年《巴黎自然历史博物馆之新文档》第五卷,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,定名为“猫熊”，鉴定报告发表在1869年《巴黎自然历史博物馆之新文档》第五卷
大熊猫幼仔,120克,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,51克,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,225克,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,千分之一,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,免疫系统,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔,眼睛,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔,耳朵,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔,肩带,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,四肢,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,耳朵,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,黑白相间的毛,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：长出黑白相间的毛，变得更像妈妈了。
大熊猫幼仔,1~2公斤,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：体重1~2公斤，还不能行走。
大熊猫幼仔,不能行走,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：体重1~2公斤，还不能行走。
大熊猫幼仔,睁眼,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,六到八周：可以睁眼。
大熊猫幼仔,爬动,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,三个月：可以慢慢的爬动了。
大熊猫幼仔,自由行走,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫幼仔,竹子,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫幼仔,恒牙,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁：开始长出恒牙。
大熊猫幼仔,独立生活,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁半：离开母亲，独立生活。
大熊猫,竹类,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……这一阶段大熊猫的食物从营养丰富的奶为主逐渐过渡到以高纤维、低营养的竹类为主。
大熊猫,生理成熟,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……生理和心理上也逐渐成熟，即将开始繁育后代。
大熊猫,心理成熟,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……生理和心理上也逐渐成熟，即将开始繁育后代。
大熊猫,玩耍,1_3,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫,探索,1_3,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫,爬树,1_3,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫,160~180厘米,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤。
大熊猫,80~150公斤,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤。
初生幼仔体重,千分之一,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一
初生幼仔,120克,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,平均体重仅120克左右，最轻的为51克，最重的为225克
初生幼仔,51克,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,平均体重仅120克左右，最轻的为51克，最重的为225克
初生幼仔,225克,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,平均体重仅120克左右，最轻的为51克，最重的为225克
幼仔,肩带、四肢和耳朵渐渐变黑,1_2,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑
一个月龄幼仔,1~2公斤,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：体重1~2公斤，还不能行走
一个月龄幼仔,还不能行走,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：体重1~2公斤，还不能行走
六到八周幼仔,可以睁眼,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,六到八周：可以睁眼
三个月幼仔,可以慢慢的爬动,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,三个月：可以慢慢的爬动了
半岁幼仔,可以自由行走，开始学吃竹子,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子
一岁幼仔,开始长出恒牙,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁：开始长出恒牙
一岁半幼仔,离开母亲，独立生活,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁半：离开母亲，独立生活
亚成年阶段,一岁半到性成熟前,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段
亚成年阶段,从以奶为主逐渐过渡到以竹类为主,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,这一阶段大熊猫的食物从营养丰富的奶为主逐渐过渡到以高纤维、低营养的竹类为主
大熊猫,1~3岁,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期
成年大熊猫,160~180厘米,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤
成年大熊猫,80~150公斤,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤
大熊猫,金丝猴,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
大熊猫,扭角羚,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
大熊猫,小熊猫,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
大熊猫,毛冠鹿,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,一百万到几百万年以前,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们都是一百万到几百万年以前的古老动物。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,我国西南高山深谷,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们都有效地借助于我国西南高山深谷的有利地形而幸存至今。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,营养分工,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,同一区域,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
大熊猫与小熊猫,食物资源利用差异,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
小熊猫,野樱桃、花揪等各种野果,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果
小熊猫,小径竹笋,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋
小熊猫,较低部位的竹叶,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶
小熊猫,陡峭的阳坡,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食
金丝猴,郁郁葱葱的树冠,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶，和挂着附生的丝状地衣松萝，以及树皮上附生的块状的衣等为食。
金丝猴,幼芽嫩叶、丝状地衣松萝、块状的地衣,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶，和挂着附生的丝状地衣松萝，以及树皮上附生的块状的衣等为食。
金丝猴,警戒情报提供,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,如发现异常的情况，会发出警报声，猴群听到立即鸦雀无声，同时也给视觉差的熊猫，提供了警戒的情报。
扭角羚,森林、灌丛和草甸之间,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,又叫牛羚或扭角羚，是森林、灌丛和草甸之间的游民。
扭角羚,上百的大群,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,在冬季可结成上百的大群
扭角羚,灌丛植物的芽、叶、树皮、青草、枯萎的竹叶,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,喜食许多灌丛植物的芽、叶、树皮以及各种青草，在冬季它们还吃熊猫不吃已枯萎的竹叶。
毛冠鹿,密林和竹丛,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子
毛冠鹿,草类,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子
大熊猫,金丝猴、扭角羚、小熊猫、毛冠鹿,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
金丝猴、扭角羚、小熊猫、毛冠鹿,一百万到几百万年,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们都是一百万到几百万年以前的古老动物。
大熊猫,秋季,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
大熊猫,春夏,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
小熊猫,野樱桃、花揪等各种野果,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
小熊猫,小径竹笋,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
大熊猫,竹子上部的枝叶,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
小熊猫,较低部位的竹叶,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
大熊猫,平缓的阴坡,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
小熊猫,陡峭的阳坡,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；大熊猫在春夏爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
金丝猴,栖于树上的金发女郎,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,金丝猴是栖于树上的金发女郎。
戴维,1年,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,法国神父戴维不仅在1869年发现了大熊猫，也在1870年发现了它。
金丝猴,鼻孔向上,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它的科学名，由法国巴黎自然博物馆主任，根据一个著名的俄国美女而订的。这个美丽的金发女郎，有个唯一的缺陷是鼻孔有点向上。
金丝猴,通过放哨猴发出警报声为视觉较差的大熊猫提供警戒情报,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,她们的视觉很灵敏，在一群猴中，常有几个雄性的放哨猴，如发现异常的情况，会发出警报声，猴群听到立即鸦雀无声，同时也给视觉差的熊猫，提供了警戒的情报。
扭角羚,六不象,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,美国著名动物学家夏勒称它为“六不象”
扭角羚,已枯萎的竹叶,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,在冬季它们还吃熊猫不吃已枯萎的竹叶。
毛冠鹿,青鹿,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子，当地村民叫它做青鹿
毛冠鹿,草类,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子，当地村民叫它做青鹿
大熊猫,气味标记,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫大多数的交流都是通过留在栖息地的气味标记来实现的。
气味标记,发情季节,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,当它们想见面的时候，通常是发情季节，就会通过气味标记找到彼此。
气味标记,声音交流,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,一旦它们见面以后，就转为声音交流。
友好/玩耍状态,无发声（沉默）,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,当大熊猫在玩，或是简单地表示友好，没有交配或好斗的想法的时候，它们不会发出任何声音。
气味标记,肛周腺体的分泌物,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫将肛周腺体的分泌物涂在柱子、树桩、墙上、地上以及它们经常经过的地方。
气味标记,柱子、树桩、墙上、地上、经常经过的地方,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫将肛周腺体的分泌物涂在柱子、树桩、墙上、地上以及它们经常经过的地方。
陌生熊猫气味,回避行为,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,在非发情季节的时候，一闻到陌生熊猫的气味它们就会走开。
气味标记,尿液,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫有好几种做标记的方式。它们经常用尿液，或尿液和肛周腺分泌物的混合来做标记。
气味标记,尿液和肛周腺分泌物的混合,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫有好几种做标记的方式。它们经常用尿液，或尿液和肛周腺分泌物的混合来做标记。
气味标记,晃动头部,RELATED_TO,D:\panda\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,当它们做标记的时候，它们会晃动头部，嘴巴半张。
